stem,w1_GRAPH,ks_GRAPH,w1_JPEG,ks_JPEG,w1_PRE,ks_PRE,w1_SEG,ks_SEG
7249,11.096123483117207,0.36363636363636365,25.304571675040357,0.6363636363636364,10.775646363450267,0.36363636363636365,19.413754413838237,0.45454545454545453
7250,6.218540358756923,0.4468864468864469,1.6382673650027177,0.13333333333333333,6.523438199211847,0.4468864468864469,4.642224281391706,0.37142857142857144
7251,5.6909415778944314,0.3181818181818182,7.080111582452335,0.2897727272727273,6.099273985872964,0.3181818181818182,4.980542024541294,0.3125
7252,11.758962932259548,0.5,10.549468486983917,0.37166666666666665,12.135407640085653,0.5,7.680753963192674,0.3333333333333333
7253,6.349047506410666,0.25,5.205939751330898,0.275,6.900423877302767,0.25,1.4053300858899116,0.125
7254,23.030248075431093,0.6428571428571429,13.851923562961153,0.5178571428571429,23.59253416847654,0.6428571428571429,13.379715512713009,0.5178571428571429
7255,5.597033869766419,0.3076923076923077,2.935703180748077,0.22435897435897437,5.8575652694341365,0.38461538461538464,6.635343047211915,0.38461538461538464
7256,10.950566191994104,0.4444444444444444,3.8722577945929375,0.3263888888888889,11.42673560372955,0.4444444444444444,9.362821062851802,0.34444444444444444
7257,15.023748607343752,0.46153846153846156,2.6053890526991372,0.23076923076923078,15.80733154812921,0.46153846153846156,4.4480640549155135,0.3076923076923077
7258,19.37852229293285,0.4666666666666667,12.338774314139737,0.3939393939393939,20.153718119239777,0.4666666666666667,20.439432404954054,0.4666666666666667
7259,14.215177481548842,0.5,21.060237040253497,0.6339869281045751,14.50550143149851,0.5,14.505501431498507,0.5
7260,15.726586038879033,0.5,7.2271655282523515,0.35714285714285715,16.11588331172044,0.5,12.617242569680243,0.42857142857142855
7261,5.170128287229834,0.2777777777777778,9.67918870802312,0.4,5.139650472165821,0.2777777777777778,7.352256690753663,0.2777777777777778
7262,13.491536199064672,0.4,6.763148143424277,0.23333333333333334,13.966373932579158,0.4,4.819142503119132,0.23030303030303031
7263,21.60408864988214,0.6875,14.046257210636103,0.5,21.955354121343586,0.6875,14.18534450716211,0.4375
7264,5.171904145637599,0.25,4.207106781186547,0.25,4.7588834764831835,0.25,4.8624368670764575,0.25
7265,2.283595152753506,0.2,23.671022295052698,0.6923076923076923,1.9656854249492284,0.2,1.9656854249492337,0.2
7266,22.980511347165592,0.5454545454545454,23.62765444998037,0.5454545454545454,23.710497162454992,0.5454545454545454,11.075207540863762,0.2597402597402597
7267,7.254442668311497,0.4,3.37959415460184,0.23333333333333334,7.757236648003572,0.45,1.9919531432703785,0.14705882352941177
7268,6.093656371714105,0.34782608695652173,2.701637491501473,0.2391304347826087,6.361725115155409,0.391304347826087,6.845783086169903,0.4985507246376812
7269,15.214450105054635,0.3333333333333333,5.34194724731538,0.21428571428571427,15.824945875942952,0.375,8.527771212991581,0.2727272727272727
7270,16.741836517225874,0.4,16.886669059583323,0.4666666666666667,17.045247703346018,0.4666666666666667,7.090128060534576,0.3
7272,3.9466208564662875,0.2,4.608013807772838,0.27380952380952384,4.332267914384516,0.21666666666666667,1.8047378541243642,0.16666666666666666
7273,15.981993119061883,0.6875,4.885885834979803,0.3695652173913043,16.810370657675275,0.6875,9.246511665209724,0.4017857142857143
